symbol,entry_date,exit_date,entry_price,exit_price,days_held,pnl_pct,pnl_rs,exit_reason,result
COALINDIA,2024-10-08,2024-10-28,480.8,452.0,13,-5.99,-28.8,SMA_EXIT,LOSS
COALINDIA,2025-09-29,2025-10-06,389.8,383.5,3,-1.62,-6.3,SMA_EXIT,LOSS
COALINDIA,2026-01-22,2026-01-30,417.15,453.95,4,8.82,36.8,RSI_EXIT,WIN
COALINDIA,2026-02-12,2026-02-26,423.75,438.75,9,3.54,15.0,RSI_EXIT,WIN
LAURUSLABS,2022-09-08,2022-09-16,562.2,529.9,5,-5.75,-32.3,SMA_EXIT,LOSS
LAURUSLABS,2023-10-26,2023-11-07,353.1,373.95,7,5.9,20.85,RSI_EXIT,WIN
LAURUSLABS,2024-01-29,2024-01-31,378.8,372.0,1,-1.8,-6.8,SMA_EXIT,LOSS
LAURUSLABS,2024-03-20,2024-03-21,391.3,382.15,0,-2.34,-9.15,SMA_EXIT,LOSS
LAURUSLABS,2024-06-28,2024-07-05,424.45,456.8,4,7.62,32.35,RSI_EXIT,WIN
LAURUSLABS,2024-07-22,2024-07-31,440.7,458.6,6,4.06,17.9,RSI_EXIT,WIN
LAURUSLABS,2024-08-07,2024-08-22,427.25,447.45,9,4.73,20.2,RSI_EXIT,WIN
LAURUSLABS,2024-09-19,2024-10-08,486.0,431.6,11,-11.19,-54.4,SMA_EXIT,LOSS
LAURUSLABS,2024-11-14,2024-11-25,477.9,520.0,4,8.81,42.1,RSI_EXIT,WIN
LAURUSLABS,2025-01-14,2025-02-10,560.1,637.2,19,13.77,77.1,RSI_EXIT,WIN
LAURUSLABS,2025-02-17,2025-03-07,544.0,583.8,12,7.32,39.8,RSI_EXIT,WIN
LAURUSLABS,2025-05-02,2025-05-29,605.95,614.0,18,1.33,8.05,RSI_EXIT,WIN
LAURUSLABS,2025-09-29,2025-10-21,833.4,925.85,14,11.09,92.45,RSI_EXIT,WIN
LAURUSLABS,2026-01-13,2026-02-19,1043.2,1044.8,25,0.15,1.6,RSI_EXIT,WIN
CHOLAFIN,2022-03-08,2022-03-17,607.3,708.0,6,16.58,100.7,RSI_EXIT,WIN
CHOLAFIN,2022-05-09,2022-06-14,622.0,600.0,25,-3.54,-22.0,SMA_EXIT,LOSS
CHOLAFIN,2022-09-19,2022-11-03,772.0,741.0,30,-4.02,-31.0,MAX_HOLD,LOSS
CHOLAFIN,2023-02-24,2023-03-28,752.05,717.85,20,-4.55,-34.2,SMA_EXIT,LOSS
CHOLAFIN,2023-08-03,2023-08-24,1099.95,1095.0,13,-0.45,-4.95,RSI_EXIT,LOSS
CHOLAFIN,2023-10-20,2023-12-05,1190.05,1150.95,29,-3.29,-39.1,RSI_EXIT,LOSS
CHOLAFIN,2024-01-24,2024-02-09,1220.1,1140.2,10,-6.55,-79.9,SMA_EXIT,LOSS
CHOLAFIN,2024-05-31,2024-06-19,1214.6,1461.0,11,20.29,246.4,RSI_EXIT,WIN
CHOLAFIN,2024-07-26,2024-09-03,1364.0,1495.05,25,9.61,131.05,RSI_EXIT,WIN
CHOLAFIN,2024-10-04,2024-10-29,1516.25,1289.9,16,-14.93,-226.35,SMA_EXIT,LOSS
CHOLAFIN,2025-04-03,2025-05-20,1454.0,1634.6,28,12.42,180.6,RSI_EXIT,WIN
CHOLAFIN,2025-06-04,2025-06-27,1554.7,1627.1,16,4.66,72.4,RSI_EXIT,WIN
CHOLAFIN,2025-07-04,2025-08-04,1532.1,1422.8,20,-7.13,-109.3,SMA_EXIT,LOSS
CHOLAFIN,2025-08-29,2025-09-01,1439.0,1419.4,0,-1.36,-19.6,SMA_EXIT,LOSS
CHOLAFIN,2025-11-20,2026-01-02,1687.3,1728.5,29,2.44,41.2,RSI_EXIT,WIN
CHOLAFIN,2026-01-16,2026-02-02,1689.5,1570.9,10,-7.02,-118.6,SMA_EXIT,LOSS
CHOLAFIN,2026-03-05,2026-03-10,1655.0,1606.0,2,-2.96,-49.0,SMA_EXIT,LOSS
VOLTAS,2022-01-31,2022-02-07,1165.5,1234.8,4,5.95,69.3,RSI_EXIT,WIN
VOLTAS,2022-04-19,2022-05-05,1257.95,1158.0,10,-7.95,-99.95,SMA_EXIT,LOSS
VOLTAS,2024-05-09,2024-05-24,1321.95,1353.0,10,2.35,31.05,RSI_EXIT,WIN
VOLTAS,2024-08-06,2024-08-23,1455.9,1680.0,11,15.39,224.1,RSI_EXIT,WIN
VOLTAS,2024-10-08,2024-10-17,1750.0,1888.9,6,7.94,138.9,RSI_EXIT,WIN
VOLTAS,2024-10-28,2024-11-08,1752.0,1775.0,8,1.31,23.0,RSI_EXIT,WIN
VOLTAS,2024-11-25,2024-12-12,1698.0,1796.7,12,5.81,98.7,RSI_EXIT,WIN
VOLTAS,2024-12-23,2025-01-02,1687.1,1831.8,6,8.58,144.7,RSI_EXIT,WIN
VOLTAS,2025-01-10,2025-01-17,1720.1,1580.3,4,-8.13,-139.8,SMA_EXIT,LOSS
VOLTAS,2025-11-03,2025-11-07,1375.0,1292.4,2,-6.01,-82.6,SMA_EXIT,LOSS
VOLTAS,2025-12-31,2026-01-06,1350.7,1476.8,3,9.34,126.1,RSI_EXIT,WIN
VOLTAS,2026-01-19,2026-01-21,1405.2,1320.0,1,-6.06,-85.2,SMA_EXIT,LOSS
DIVISLAB,2023-09-25,2023-11-02,3690.0,3360.6,25,-8.93,-329.4,SMA_EXIT,LOSS
DIVISLAB,2023-12-11,2023-12-20,3679.0,3752.0,6,1.98,73.0,RSI_EXIT,WIN
DIVISLAB,2024-01-19,2024-01-29,3730.0,3578.0,4,-4.08,-152.0,SMA_EXIT,LOSS
DIVISLAB,2024-02-23,2024-02-27,3645.4,3580.0,1,-1.79,-65.4,SMA_EXIT,LOSS
DIVISLAB,2024-10-23,2024-11-25,5804.4,6029.95,20,3.89,225.55,RSI_EXIT,WIN
DIVISLAB,2024-12-20,2025-01-01,5790.0,6090.0,6,5.18,300.0,RSI_EXIT,WIN
DIVISLAB,2025-01-13,2025-02-24,5824.0,5680.4,30,-2.47,-143.6,MAX_HOLD,LOSS
DIVISLAB,2025-03-03,2025-04-07,5480.25,4955.0,22,-9.58,-525.25,SMA_EXIT,LOSS
DIVISLAB,2025-07-23,2025-08-11,6641.0,5891.0,12,-11.29,-750.0,SMA_EXIT,LOSS
DIVISLAB,2025-11-25,2026-01-08,6355.0,6645.0,30,4.56,290.0,MAX_HOLD,WIN
DIVISLAB,2026-01-16,2026-01-19,6355.5,6236.0,0,-1.88,-119.5,SMA_EXIT,LOSS
LTM,2022-04-12,2022-04-13,6000.0,5915.0,0,-1.42,-85.0,SMA_EXIT,LOSS
LTM,2023-03-15,2023-04-03,4581.0,4760.0,11,3.91,179.0,RSI_EXIT,WIN
LTM,2023-07-11,2023-08-10,4997.75,5085.0,21,1.75,87.25,RSI_EXIT,WIN
LTM,2023-11-01,2023-11-09,5065.0,5233.4,5,3.32,168.4,RSI_EXIT,WIN
LTM,2024-01-04,2024-01-15,5963.0,6343.95,6,6.39,380.95,RSI_EXIT,WIN
LTM,2024-01-29,2024-03-01,5497.0,5315.0,23,-3.31,-182.0,SMA_EXIT,LOSS
LTM,2024-08-06,2024-08-20,5371.0,5680.0,8,5.75,309.0,RSI_EXIT,WIN
LTM,2024-09-26,2024-11-11,6134.95,5890.0,30,-3.99,-244.95,MAX_HOLD,LOSS
LTM,2024-12-20,2025-01-09,6288.0,5897.9,12,-6.2,-390.1,RSI_EXIT,LOSS
LTM,2025-12-29,2026-02-11,6020.0,5685.0,30,-5.56,-335.0,MAX_HOLD,LOSS
HINDUNILVR,2022-08-26,2022-09-01,2557.45,2606.73,2,1.93,49.28,RSI_EXIT,WIN
HINDUNILVR,2022-09-19,2022-09-23,2489.67,2653.85,3,6.59,164.18,RSI_EXIT,WIN
HINDUNILVR,2022-11-15,2022-12-01,2417.67,2636.24,11,9.04,218.57,RSI_EXIT,WIN
HINDUNILVR,2022-12-28,2023-02-10,2550.66,2542.79,30,-0.31,-7.87,MAX_HOLD,LOSS
HINDUNILVR,2023-02-16,2023-02-20,2518.2,2476.88,1,-1.64,-41.32,SMA_EXIT,LOSS
HINDUNILVR,2023-05-26,2023-06-02,2561.23,2665.75,4,4.08,104.52,RSI_EXIT,WIN
HINDUNILVR,2023-06-26,2023-07-04,2599.01,2656.94,4,2.23,57.93,RSI_EXIT,WIN
HINDUNILVR,2024-10-07,2024-10-25,2798.54,2461.44,13,-12.05,-337.1,SMA_EXIT,LOSS
HINDUNILVR,2025-07-28,2025-08-21,2375.96,2623.55,16,10.42,247.59,RSI_EXIT,WIN
HINDUNILVR,2025-09-15,2025-10-20,2538.36,2566.4,23,1.1,28.04,RSI_EXIT,WIN
HINDUNILVR,2025-10-30,2025-11-11,2450.32,2382.65,6,-2.76,-67.67,SMA_EXIT,LOSS
MOTHERSON,2023-06-01,2023-06-13,52.67,56.23,7,6.76,3.56,RSI_EXIT,WIN
MOTHERSON,2023-10-05,2023-11-20,62.17,60.33,30,-2.96,-1.84,MAX_HOLD,LOSS
MOTHERSON,2023-12-21,2024-01-01,60.67,68.53,5,12.96,7.86,RSI_EXIT,WIN
MOTHERSON,2024-03-14,2024-04-02,72.33,80.53,10,11.34,8.2,RSI_EXIT,WIN
MOTHERSON,2024-08-06,2024-08-22,121.69,129.53,10,6.44,7.84,RSI_EXIT,WIN
MOTHERSON,2024-09-09,2024-09-19,124.67,137.67,7,10.43,13.0,RSI_EXIT,WIN
MOTHERSON,2024-10-08,2024-10-15,132.03,143.33,4,8.56,11.3,RSI_EXIT,WIN
MOTHERSON,2024-11-01,2024-11-14,120.77,107.0,8,-11.4,-13.77,SMA_EXIT,LOSS
MOTHERSON,2025-10-09,2025-11-14,101.28,111.31,23,9.9,10.03,RSI_EXIT,WIN
MOTHERSON,2026-01-09,2026-02-04,118.0,121.2,16,2.71,3.2,RSI_EXIT,WIN
MOTHERSON,2026-03-05,2026-03-24,123.98,110.5,12,-10.87,-13.48,SMA_EXIT,LOSS
COCHINSHIP,2022-12-08,2023-01-20,314.75,249.5,30,-20.73,-65.25,MAX_HOLD,LOSS
COCHINSHIP,2023-01-30,2023-03-14,236.25,226.58,29,-4.09,-9.67,SMA_EXIT,LOSS
